clock_scale,hit_chance,period,p99,p99_lower,p99_upper
8.0,0.14608146081460816,0.03,121585.27074871349,115562.89759684,129185.21464639732
8.0,0.8907189071890719,0.04,1.18593014077792,1.18593014077792,1.18593014077792
8.2,0.17501175011750117,0.03,82201.4896184478,76313.0797030925,88711.06080986896
8.2,0.929959299592996,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.399999999999999,0.2111021110211102,0.03,35404.52561409827,33383.79016265317,38844.58253566521
8.399999999999999,0.956629566295663,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.599999999999998,0.2552025520255203,0.03,8097.258309800128,7349.240047134442,9411.199003912105
8.599999999999998,0.974909749097491,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.799999999999997,0.31050310503105033,0.03,773.205030651927,656.9982442096978,900.8599077273973
8.799999999999997,0.986489864898649,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.999999999999996,0.37491374913749137,0.03,67.1156258414931,62.349901721404265,73.1315683470358
8.999999999999996,0.992679926799268,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.199999999999996,0.10966109661096611,0.025,214050.97875081017,204271.98117907735,226570.97372690728
9.199999999999996,0.44672446724467246,0.03,13.355256345430586,12.225417107356119,14.523182680901535
9.199999999999996,0.996209962099621,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.399999999999995,0.12620126201262014,0.025,170289.19527076665,159418.31522884645,178848.98483051086
9.399999999999995,0.5216552165521655,0.03,4.964113848638346,4.855009074517456,5.25122028079895
9.399999999999995,0.998229982299823,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.599999999999994,0.14608146081460816,0.025,125337.07813741933,120667.158640749,134265.64137162565
9.599999999999994,0.5960759607596076,0.03,2.554992741276898,2.5094832534572595,2.614038428705514
9.599999999999994,0.999219992199922,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.799999999999994,0.16993169931699317,0.025,73198.85068656644,68385.55755757864,80982.29895337633
9.799999999999994,0.6663166631666316,0.03,1.6533573908841963,1.571126696378537,1.7432878498289566
9.799999999999994,0.999679996799968,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.999999999999993,0.1987519875198752,0.025,26889.66475562241,24208.044619034365,29518.389756709515
9.999999999999993,0.7301973019730197,0.03,1.4570478603318349,1.4557900498546121,1.4570478603318349
9.999999999999993,0.999869998699987,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.199999999999992,0.23173231732317323,0.025,7800.446653356932,6803.1921118043565,9023.353548684398
10.199999999999992,0.7881678816788168,0.03,1.157024692281125,1.157024692281125,1.157024692281125
10.199999999999992,0.999939999399994,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.399999999999991,0.27243272432724325,0.025,1124.0431791066092,960.7593708566802,1294.168301749434
10.399999999999991,0.8377383773837739,0.03,0.8745974012036775,0.8745974012036775,0.8745974012036775
10.399999999999991,0.999969999699997,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.59999999999999,0.32067320673206734,0.025,118.77186797121381,104.55703109490264,136.18196058316624
