hit_chance,period,clock_scale,p99,p99_lower,p99_upper
0.10966109661096611,0.02,11.499999999999973,254918.14901976878,242409.4096887213,270034.2611945975
0.1036310363103631,0.02,11.399999999999974,267924.6458613892,254423.63558303786,282126.4814084812
0.12259122591225913,0.02,11.699999999999973,190316.65321233464,180552.47266365736,199482.37372555144
0.11574115741157412,0.02,11.599999999999973,229019.53880090002,213345.57304504144,239165.23771905084
0.13000130001300014,0.02,11.799999999999972,149155.7255695449,140644.08253255545,155163.60258437015
0.13789137891378914,0.02,11.899999999999972,122172.73168734078,114756.80367793814,130632.35712961307
0.14608146081460816,0.02,11.999999999999972,96087.50966488224,90676.5310534646,102602.16156975205
0.15522155221552217,0.02,12.099999999999971,70662.78768722709,64808.146043857814,75712.13184880625
0.16496164961649618,0.02,12.19999999999997,47679.405184087824,43468.10058399729,51516.45778737701
0.17501175011750117,0.02,12.29999999999997,28392.026906267045,26248.154626288786,30938.9952983396
0.1863618636186362,0.02,12.39999999999997,16534.975643023387,15102.513661681072,17873.26739615042
0.1987519875198752,0.02,12.49999999999997,7735.6033252927955,7187.7652187062295,8323.724465641279
0.2111021110211102,0.02,12.59999999999997,4351.935245444777,3901.9554308927577,4875.939551592993
0.2244622446224462,0.02,12.699999999999969,2091.7779903995865,1909.2920876965652,2258.859256989711
0.23913239132391323,0.02,12.799999999999969,841.2192303247308,740.3825619534279,939.4440035545036
0.2552025520255203,0.02,12.899999999999968,336.49105910202877,295.7891504274974,385.80921517983626
0.27243272432724325,0.02,12.999999999999968,137.57628178765682,124.81405520685598,153.4310171119963
0.2903529035290353,0.02,13.099999999999968,68.3021053433534,62.54902774172683,73.87177867761689
0.31050310503105033,0.02,13.199999999999967,28.576006597978463,26.84329169815735,31.26293680383777
0.3309833098330983,0.02,13.299999999999967,17.61991817430248,16.345362570496643,18.8540534844814
0.35272352723527234,0.02,13.399999999999967,11.751392382014792,11.096295539414998,12.381031012478287
