hit_chance,period,clock_scale,p99,p99_lower,p99_upper
0.78688,0.015,1.8749999999999996,0.5514021458464712,0.4213794633945175,0.5679497131951733
0.79087,0.015,1.8999999999999997,0.4213794633945175,0.4213794633945175,0.565556654405228
0.79471,0.015,1.9249999999999996,0.5324188358346919,0.4213794633945175,0.5679497131951733
0.79883,0.015,1.9499999999999995,0.4213794633945175,0.4213794633945175,0.5514021458464712
0.13295,0.02,0.5499999999999999,168226.0671879527,114099.051875469,281818.02222615224
0.18825,0.02,0.575,11748.739467212536,8028.596353710706,22858.06702379298
0.803,0.015,1.9749999999999996,0.4213794633945175,0.4213794633945175,0.5679497131951733
0.23774,0.02,0.5999999999999999,1015.7444134015033,496.5335267755394,6855.3332442074
0.28327,0.02,0.6249999999999999,87.82909066938768,45.72814529618392,230.06616189512542
0.32359,0.02,0.6499999999999999,32.4235152695619,10.091092975932698,66.03081339945112
0.36141,0.02,0.6749999999999998,8.03070521773231,5.986455217514484,10.382648518279613
0.39556,0.02,0.6999999999999998,5.193863347992098,3.9942680219370925,9.852256303496063
0.4268,0.02,0.7249999999999999,3.639184848958106,2.859670702743773,5.588680698717473
0.45462,0.02,0.7499999999999999,2.7013820437414275,2.1437024576223807,4.582617118703675
0.48027,0.02,0.7749999999999999,2.9284131888680527,1.9064554505643652,4.60196319001544
0.50462,0.02,0.7999999999999998,2.0168048478385314,1.605281536666237,4.175380295338232
0.52714,0.02,0.8249999999999998,1.5759309428998591,1.3561738783472492,1.7264707006378774
0.54746,0.02,0.8499999999999999,1.6003797694686936,1.5032490728319416,2.4356631714547907
0.56739,0.02,0.8749999999999998,1.1616284553539473,1.032519893598114,1.717891332600039
0.58519,0.02,0.8999999999999998,1.3729853547818094,1.1369909667571791,2.2227469333914653
0.60179,0.02,0.9249999999999998,1.4218514614889675,1.1369909667571791,1.717891332600039
0.61765,0.02,0.9499999999999998,1.032519893598114,0.9617080622051136,1.5229023579207066
0.63206,0.02,0.9749999999999999,1.0794338345897128,0.9617080622051136,1.1616284553539473
0.64555,0.02,0.9999999999999998,0.9617080622051136,0.9381975833921935,1.1616284553539473
0.65841,0.02,1.025,0.9617080622051136,0.7666198883389296,1.3561738783472492
0.67057,0.02,1.0499999999999998,0.9759627429721284,0.9389321032053561,1.1616284553539473
0.68186,0.02,1.0749999999999997,0.9661057536472739,0.7666198883389296,1.1616284553539473
0.69324,0.02,1.0999999999999999,0.9593283693317836,0.7581141339891373,1.1616284553539473
0.70339,0.02,1.1249999999999998,0.9381975833921935,0.7666198883389296,1.1369909667571791
0.71325,0.02,1.1499999999999997,0.7666198883389296,0.7581141339891373,0.9617080622051136
0.7218,0.02,1.1749999999999998,0.9617080622051136,0.7666198883389296,1.1369909667571791
0.73035,0.02,1.1999999999999997,0.9381975833921935,0.7666198883389296,0.9617080622051136
0.73784,0.02,1.2249999999999996,0.7666198883389296,0.7357306649600655,1.032519893598114
0.74641,0.02,1.2499999999999998,0.7357306649600655,0.5718317004713038,0.7666198883389296
0.75333,0.02,1.2749999999999997,0.9617080622051136,0.7666198883389296,1.0577762912107618
0.76053,0.02,1.2999999999999998,0.7357306649600655,0.5718317004713038,0.7666198883389296
0.76716,0.02,1.3249999999999997,0.7666198883389296,0.6458999133362688,0.9617080622051136
0.77326,0.02,1.3499999999999996,0.7666198883389296,0.7357306649600655,0.9617080622051136
0.77915,0.02,1.3749999999999998,0.7581141339891373,0.5718317004713038,0.9381975833921935
0.78546,0.02,1.3999999999999997,0.7581141339891373,0.5718317004713038,0.7666198883389296
0.79087,0.02,1.4249999999999998,0.6453159658742597,0.5718317004713038,0.7666198883389296
0.79613,0.02,1.4499999999999997,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.80157,0.02,1.4749999999999996,0.5718317004713038,0.5718317004713038,0.7666198883389296
0.80649,0.02,1.4999999999999998,0.7357306649600655,0.5718317004713038,0.7666198883389296
0.81129,0.02,1.5249999999999997,0.5718317004713038,0.5718317004713038,0.7581141339891373
0.81582,0.02,1.5499999999999996,0.5718317004713038,0.5326598466471094,0.5718317004713038
