clock_scale,hit_chance,period,p99,p99_lower,p99_upper
5.800000000000002,0.11574115741157412,0.04,72548.31392318395,69696.05616779951,76475.87187514751
6.000000000000002,0.14608146081460816,0.04,68928.45542267148,66387.98542868577,72124.30890520716
6.200000000000002,0.18637186371863718,0.04,53277.315409778545,49877.23442854375,56601.96493070921
6.400000000000002,0.23915239152391524,0.04,24788.306152464833,23344.19545479297,26745.56561775484
6.600000000000002,0.31050310503105033,0.04,5022.891684915595,4499.796475380772,5719.579741742912
6.8000000000000025,0.3982339823398234,0.04,315.7522965474303,277.1841299863664,350.1306659980257
7.000000000000003,0.4967349673496735,0.04,21.90067691402354,20.011593602841415,25.02579070992479
7.200000000000003,0.5961159611596116,0.04,6.247116793754487,5.716292636982598,6.400299666864653
7.400000000000003,0.6881668816688167,0.04,2.783638957439012,2.783638957439012,2.783638957439012
7.600000000000003,0.1036310363103631,0.03,162240.3272126622,154978.85634904917,168440.19022555454
7.600000000000003,0.7699776997769978,0.04,1.5710644067638018,1.5710644067638018,1.5710644067638018
7.800000000000003,0.12260122601226012,0.03,142807.7973786115,135005.9059984595,151140.11455391548
7.800000000000003,0.8377483774837748,0.04,1.18593014077792,1.18593014077792,1.4776824435360951
8.000000000000004,0.14608146081460816,0.03,117751.23536228476,111633.51976815533,126064.41090973864
8.000000000000004,0.8907189071890719,0.04,1.18593014077792,1.18593014077792,1.18593014077792
8.200000000000003,0.17501175011750117,0.03,80081.24421642216,75228.28104699794,84828.61543458317
8.200000000000003,0.929959299592996,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.400000000000004,0.2111321113211132,0.03,34341.87086412544,31989.943594932836,38053.107190623465
8.400000000000004,0.9566395663956639,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.600000000000005,0.25522255222552226,0.03,8611.093512568694,7762.187247189513,9807.762878844238
8.600000000000005,0.974909749097491,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
8.800000000000004,0.31050310503105033,0.03,779.9213943606509,692.2731957313848,883.3593948467621
8.800000000000004,0.986489864898649,0.04,0.7801809553383883,0.7801809553383883,0.7801809553383883
9.000000000000004,0.3749237492374924,0.03,60.475977895868965,56.118804199327904,69.10927944727959
9.000000000000004,0.992679926799268,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.200000000000005,0.4467344673446734,0.03,12.940908163018019,11.844375885081044,14.122784748172252
9.200000000000005,0.996209962099621,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.400000000000006,0.5216852168521685,0.03,5.200899767742839,4.964113848638346,5.578113362131186
9.400000000000006,0.998229982299823,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.600000000000005,0.5961159611596116,0.03,2.5660273239829534,2.5094832534572595,2.614038428705514
9.600000000000005,0.999219992199922,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
9.800000000000004,0.6663366633666337,0.03,1.7432878498289566,1.5868724486962065,1.7432878498289566
9.800000000000004,0.999679996799968,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.000000000000005,0.7301973019730197,0.03,1.4570478603318349,1.4557900498546121,1.4570478603318349
10.000000000000005,0.999869998699987,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.200000000000006,0.7881678816788168,0.03,1.157024692281125,1.157024692281125,1.157024692281125
10.200000000000006,0.999939999399994,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.400000000000006,0.8377483774837748,0.03,0.8745974012036775,0.8745974012036775,0.8745974012036775
10.400000000000006,0.999969999699997,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.600000000000005,0.8788987889878899,0.03,0.8745974012036775,0.8745974012036775,0.8745974012036775
10.600000000000005,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
10.800000000000006,0.9118391183911839,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
10.800000000000006,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.000000000000007,0.937809378093781,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
11.000000000000007,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.200000000000006,0.9566395663956639,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
11.200000000000006,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.400000000000006,0.9712097120971209,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
11.400000000000006,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.600000000000007,0.98139981399814,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
11.600000000000007,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.800000000000008,0.988429884298843,0.03,0.5827895487598691,0.5356371133078887,0.5827895487598691
11.800000000000008,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.000000000000007,0.992679926799268,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.000000000000007,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.200000000000006,0.995409954099541,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.200000000000006,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.400000000000007,0.997389973899739,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.400000000000007,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.600000000000009,0.998579985799858,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.600000000000009,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.800000000000008,0.999219992199922,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.800000000000008,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.000000000000007,0.999589995899959,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.000000000000007,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.200000000000008,0.999809998099981,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.200000000000008,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.40000000000001,0.99989999899999,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.40000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.600000000000009,0.999939999399994,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.600000000000009,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.800000000000008,0.999969999699997,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.800000000000008,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.000000000000009,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.000000000000009,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.20000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.20000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.40000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.40000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.600000000000009,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.600000000000009,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.80000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.80000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.00000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.00000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.20000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.20000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.40000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.40000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.60000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.60000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.800000000000011,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.800000000000011,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.00000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.00000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.20000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.20000000000001,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.400000000000013,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.400000000000013,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.600000000000012,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.600000000000012,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.80000000000001,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
