clock_scale,hit_chance,period,p99,p99_lower,p99_upper
1.1500000000000004,0.71325,0.02,0.3266658859937078,0.32664039858436394,0.32671015522736047
1.1500000000000004,0.84307,0.03,0.32304697742224203,0.32302529582742723,0.3230724869255518
1.1500000000000004,0.89749,0.04,0.3273873673571058,0.3271234543733568,0.3274378871578281
1.2000000000000004,0.23774,0.01,0.33170680378399947,0.3315232364757839,0.33185628765392955
1.2000000000000004,0.58519,0.015,0.32302961168733224,0.3229482269878061,0.32308534604642275
1.2000000000000004,0.73035,0.02,0.3265646573045235,0.32654033567241314,0.32659451100625303
1.2000000000000004,0.85269,0.03,0.3230038928084539,0.32298451243763143,0.32302394513538635
1.2000000000000004,0.90408,0.04,0.3268073852778094,0.32667903847005586,0.32702605638647747
1.2500000000000004,0.28327,0.01,0.3295762328377368,0.3294670099366301,0.3297065162230437
1.2500000000000004,0.60947,0.015,0.32279345868771114,0.3227450475122035,0.3228727470319134
1.2500000000000004,0.74641,0.02,0.3264856930858164,0.3264493380824279,0.3265123185068325
1.2500000000000004,0.86167,0.03,0.322963739417488,0.32294156027664844,0.32298842871961553
1.2500000000000004,0.90972,0.04,0.32665354761669146,0.32658862664354515,0.326806188677852
1.3000000000000005,0.32359,0.01,0.32855194886546407,0.32844033695513447,0.3286321887125819
1.3000000000000005,0.63206,0.015,0.3226144230236951,0.32258324007990113,0.32265797897956017
1.3000000000000005,0.76053,0.02,0.32642416001312957,0.32637719670108606,0.32645177444542534
1.3000000000000005,0.86918,0.03,0.3228974763294265,0.322872876431958,0.3229182704119966
1.3000000000000005,0.91491,0.04,0.3265957332679744,0.32654789991998195,0.32668263228537897
1.3500000000000005,0.36141,0.01,0.3277011597295444,0.3276267233793753,0.32777467893997336
1.3500000000000005,0.65178,0.015,0.32256753263749754,0.322539372715404,0.3225941170909419
1.3500000000000005,0.77326,0.02,0.3263669774525297,0.3262312715306604,0.3264172817165794
1.3500000000000005,0.87653,0.03,0.32289785626842477,0.32287042753394285,0.3229247146015061
1.3500000000000005,0.91962,0.04,0.3265090407682851,0.3264823951300581,0.3265437968697837
1.4000000000000004,0.39556,0.01,0.327224132424133,0.3271522711139943,0.3273093339071597
1.4000000000000004,0.67057,0.015,0.32243856318461717,0.3223266285991687,0.32250595750985006
1.4000000000000004,0.78546,0.02,0.3260913672329703,0.32602238707298015,0.3262286265007233
1.4000000000000004,0.88286,0.03,0.3228498302446528,0.32281707145255945,0.322874701688677
1.4000000000000004,0.9241,0.04,0.32648936873511303,0.32645775117769116,0.32651911253015475
1.4500000000000004,0.4268,0.01,0.32678956338450843,0.3267389302238935,0.32684606900725044
1.4500000000000004,0.68754,0.015,0.32223751703750814,0.3221973106309185,0.32229663264509617
1.4500000000000004,0.79613,0.02,0.32600228412795434,0.3259653399112866,0.32607754377073667
1.4500000000000004,0.88864,0.03,0.32281613988431873,0.32276984905500417,0.3228515526301551
1.4500000000000004,0.92775,0.04,0.32646653378233553,0.3264412523909171,0.3264870402216822
1.5000000000000004,0.45462,0.01,0.3265979082615182,0.3265504589778154,0.32665611777334347
1.5000000000000004,0.70339,0.015,0.32214585400826384,0.32211821625943576,0.32216942859913344
1.5000000000000004,0.80649,0.02,0.32595139196277273,0.32592358524728765,0.3259746920593483
1.5000000000000004,0.89408,0.03,0.3227128767298396,0.32234304140720593,0.3228059049576143
1.5000000000000004,0.93136,0.04,0.3264211222278487,0.3263947672483312,0.32644161156183205
1.5500000000000005,0.48027,0.01,0.3263786136963451,0.3263112227725702,0.3264380559926593
1.5500000000000005,0.71755,0.015,0.32211051236701393,0.3220947885838459,0.322133186922262
1.5500000000000005,0.81582,0.02,0.32590352617396773,0.3258872360346552,0.32592114325231036
1.5500000000000005,0.89929,0.03,0.3224416087955133,0.3222741958963015,0.32278370925065436
1.5500000000000005,0.93462,0.04,0.32637735432863096,0.32635921922646577,0.32638956935589436
1.6000000000000005,0.50462,0.01,0.32620380375520347,0.3261582343227742,0.32625992353347505
1.6000000000000005,0.73035,0.015,0.322059327167924,0.3220466594748217,0.3220703345948686
1.6000000000000005,0.82464,0.02,0.32587268610571685,0.32585738695383243,0.3258903603402787
1.6000000000000005,0.90408,0.03,0.3224054774657933,0.32224091226574186,0.32275588453308707
1.6000000000000005,0.93754,0.04,0.3263711543451616,0.3263482217487404,0.326394359676456
1.6500000000000006,0.52714,0.01,0.3260828910524791,0.32605338214933177,0.32612316262358715
1.6500000000000006,0.74227,0.015,0.32203857126265073,0.3220187892266194,0.32205772589595644
1.6500000000000006,0.83273,0.02,0.32585131448894483,0.32583882074423115,0.3258681213315801
1.6500000000000006,0.9082,0.03,0.3222324094046672,0.32217931087868124,0.3223430038413692
1.6500000000000006,0.94023,0.04,0.3263497077295067,0.326331476070009,0.3263716916772032
1.7000000000000006,0.54746,0.01,0.32588639852266393,0.32585173741532375,0.3259274475997936
1.7000000000000006,0.75333,0.015,0.32201886015210807,0.32200426476263755,0.3220343724990023
1.7000000000000006,0.83971,0.02,0.32583382157577306,0.3258209342791363,0.3258461638696131
1.7000000000000006,0.91247,0.03,0.32216811584022,0.3221384342339311,0.3222548414743453
1.7000000000000006,0.94307,0.04,0.326304322820485,0.32628562262682465,0.3263265406834578
1.7500000000000004,0.56739,0.01,0.32580123475538586,0.32578010778954214,0.325833975132882
1.7500000000000004,0.76383,0.015,0.3219995126700018,0.32198089532079965,0.3220153245722746
1.7500000000000004,0.84629,0.02,0.32581197346317586,0.3258003083026855,0.3258229610012816
1.7500000000000004,0.91615,0.03,0.3221337199240253,0.3221134311713584,0.3221779447334952
1.7500000000000004,0.94564,0.04,0.32629034512325905,0.3262777215989024,0.32631184742884
1.8000000000000005,0.58519,0.01,0.3257631025394616,0.3257238442018758,0.3257829274281385
1.8000000000000005,0.77326,0.015,0.3218426817910183,0.3217472417677233,0.32194357868109585
1.8000000000000005,0.85269,0.02,0.32579288051015265,0.3257806304560543,0.32580241675524524
1.8000000000000005,0.91962,0.03,0.3221025954571239,0.32208344194724053,0.3221292959991099
1.8000000000000005,0.94794,0.04,0.32628340235366515,0.3262710586785302,0.3262988093932171
1.8500000000000005,0.60179,0.01,0.32561404246141706,0.3255824300713706,0.32569474622757866
1.8500000000000005,0.78244,0.015,0.3218461146355246,0.3217302755423409,0.3219580998285049
1.8500000000000005,0.85878,0.02,0.3257627923708398,0.3257533359124918,0.3257737906514531
1.8500000000000005,0.923,0.03,0.32206777402498443,0.3220520627975425,0.32208775059331507
1.8500000000000005,0.94981,0.04,0.32627430726188394,0.3262615575633995,0.32628225634402686
1.9000000000000006,0.61765,0.01,0.3255187827225534,0.3255029660882295,0.3255427882893504
1.9000000000000006,0.79087,0.015,0.32182215886749477,0.3217067179116234,0.3219301886380666
1.9000000000000006,0.86436,0.02,0.3257603480000359,0.32574753877643886,0.3257732877594357
1.9000000000000006,0.92606,0.03,0.3220571966082483,0.32203962900862027,0.32207884466031594
1.9000000000000006,0.95163,0.04,0.32625979048737425,0.3262468981747737,0.32627160308579484
1.9500000000000006,0.63206,0.01,0.3254909849061866,0.32547591605751575,0.3255144457568008
1.9500000000000006,0.79883,0.015,0.3216528789187075,0.3216371385187234,0.3216708844373356
1.9500000000000006,0.86918,0.02,0.32573510660351324,0.325724171060647,0.32574386261416455
1.9500000000000006,0.92859,0.03,0.3220541282896728,0.32203958062322025,0.32207151154296004
1.9500000000000006,0.95328,0.04,0.32625182729903607,0.32623549894050924,0.32626423503973145
