hit_chance,period,p99,p99_lower,p99_upper
1.0,0.09299999999999993,1.022625449465654,1.022625449465654,1.022625449465654
1.0,0.08999999999999993,0.9915184309833219,0.9915184309833219,0.9915184309833219
1.0,0.09599999999999993,1.0529558518129993,1.0529558518129993,1.0529558518129993
1.0,0.09499999999999993,1.042931709021527,1.042931709021527,1.042931709021527
1.0,0.09399999999999993,1.0328216452003651,1.0328216452003651,1.0328216452003651
1.0,0.09699999999999992,1.062894313480061,1.062894313480061,1.062894313480061
1.0,0.09799999999999992,1.0727473614307166,1.0727473614307166,1.0727473614307166
1.0,0.10099999999999992,1.1017975148704897,1.1017975148704897,1.1017975148704897
1.0,0.09899999999999992,1.0825152891189709,1.0825152891189709,1.0825152891189709
1.0,0.09999999999999992,1.0921986260578818,1.0921986260578818,1.0921986260578818
1.0,0.10199999999999992,1.1113122969894087,1.1113122969894087,1.1113122969894087
1.0,0.10299999999999992,1.1207433568904144,1.1207433568904144,1.1207433568904144
1.0,0.10399999999999993,1.130091098653403,1.130091098653403,1.130091098653403
1.0,0.10499999999999993,1.139355944828702,1.139355944828702,1.139355944828702
1.0,0.10599999999999991,1.1485383353500722,1.1485383353500722,1.1485383353500722
1.0,0.10699999999999991,1.1576385029835174,1.1576385029835174,1.1576385029835174
1.0,0.10799999999999992,1.1666568725413973,1.1666568725413973,1.1666568725413973
1.0,0.10899999999999992,1.1755941569018935,1.1755941569018935,1.1755941569018935
1.0,0.11199999999999992,1.2019245147611857,1.2019245147611857,1.2019245147611857
1.0,0.10999999999999992,1.1844508515410976,1.1844508515410976,1.1844508515410976
1.0,0.1129999999999999,1.2105425330031399,1.2105425330031399,1.2105425330031399
1.0,0.11099999999999992,1.1932274643438807,1.1932274643438807,1.1932274643438807
1.0,0.11399999999999991,1.2190820592666172,1.2190820592666172,1.2190820592666172
1.0,0.11499999999999991,1.2275436429958904,1.2275436429958904,1.2275436429958904
1.0,0.11599999999999991,1.2359278421751059,1.2359278421751059,1.2359278421751059
1.0,0.11699999999999991,1.2442352226513433,1.2442352226513433,1.2442352226513433
1.0,0.11799999999999991,1.2524663574870496,1.2524663574870496,1.2524663574870496
1.0,0.11899999999999991,1.2606218263407305,1.2606218263407305,1.2606218263407305
1.0,0.11999999999999991,1.2687022148747862,1.2687022148747862,1.2687022148747862
1.0,0.12099999999999991,1.27670811418944,1.27670811418944,1.27670811418944
1.0,0.1219999999999999,1.2846401202817215,1.2846401202817215,1.2846401202817215
1.0,0.1229999999999999,1.2924988335285705,1.2924988335285705,1.2924988335285705
1.0,0.1239999999999999,1.3002848581930726,1.3002848581930726,1.3002848581930726
1.0,0.1249999999999999,1.3079988019529396,1.3079988019529396,1.3079988019529396
1.0,0.1259999999999999,1.315641275450393,1.315641275450393,1.315641275450393
1.0,0.1269999999999999,1.3232128918625523,1.3232128918625523,1.3232128918625523
1.0,0.1279999999999999,1.3307142664915828,1.3307142664915828,1.3307142664915828
1.0,0.1289999999999999,1.3381460163737864,1.3381460163737864,1.3381460163737864
1.0,0.1299999999999999,1.3455087599069198,1.3455087599069198,1.3455087599069198
1.0,0.1309999999999999,1.352803116494996,1.352803116494996,1.352803116494996
1.0,0.1319999999999999,1.3600297062099014,1.3600297062099014,1.3600297062099014
1.0,0.1329999999999999,1.3671891494691493,1.3671891494691493,1.3671891494691493
1.0,0.1339999999999999,1.3742820667291475,1.3742820667291475,1.3742820667291475
1.0,0.1349999999999999,1.381309078193361,1.381309078193361,1.381309078193361
1.0,0.1359999999999999,1.3882708035347535,1.3882708035347535,1.3882708035347535
1.0,0.1369999999999999,1.395167861631999,1.395167861631999,1.395167861631999
1.0,0.1389999999999999,1.408770446146205,1.408770446146205,1.408770446146205
1.0,0.1379999999999999,1.402000870318853,1.402000870318853,1.402000870318853
1.0,0.1399999999999999,1.4154772041562964,1.4154772041562964,1.4154772041562964
1.0,0.1409999999999999,1.422121757668595,1.422121757668595,1.422121757668595
1.0,0.14299999999999988,1.4352266946572043,1.4352266946572043,1.4352266946572043
1.0,0.14199999999999988,1.4287047180768981,1.4287047180768981,1.4287047180768981
1.0,0.14399999999999988,1.4416882943858977,1.4416882943858977,1.4416882943858977
1.0,0.14499999999999988,1.448090121767881,1.448090121767881,1.448090121767881
1.0,0.14599999999999988,1.4544327786742186,1.4544327786742186,1.4544327786742186
1.0,0.14699999999999988,1.4607168641889392,1.4607168641889392,1.4607168641889392
1.0,0.14799999999999988,1.4669429744646048,1.4669429744646048,1.4669429744646048
1.0,0.14899999999999988,1.4731117025863383,1.4731117025863383,1.4731117025863383
1.0,0.14999999999999988,1.4792236384439292,1.4792236384439292,1.4792236384439292
1.0,0.15099999999999988,1.4852793686117307,1.4852793686117307,1.4852793686117307
1.0,0.15199999999999989,1.4912794762360213,1.4912794762360213,1.4912794762360213
1.0,0.15299999999999989,1.4972245409295462,1.4972245409295462,1.4972245409295462
1.0,0.1539999999999999,1.5031151386729498,1.5031151386729498,1.5031151386729498
1.0,0.1549999999999999,1.5089516149763291,1.5089516149763291,1.5089516149763291
1.0,0.1559999999999999,1.5147347036867302,1.5147347036867302,1.5147347036867302
1.0,0.15699999999999986,1.5204650131489377,1.5204650131489377,1.5204650131489377
1.0,0.15799999999999986,1.5261431026424546,1.5261431026424546,1.5261431026424546
1.0,0.15899999999999986,1.5317695273817413,1.5317695273817413,1.5317695273817413
1.0,0.15999999999999986,1.53734483845421,1.53734483845421,1.53734483845421
1.0,0.16099999999999987,1.5428695827634686,1.5428695827634686,1.5428695827634686
1.0,0.16199999999999987,1.5483443029776056,1.5483443029776056,1.5483443029776056
1.0,0.16299999999999987,1.5537695374822738,1.5537695374822738,1.5537695374822738
1.0,0.16399999999999987,1.5591458203383626,1.5591458203383626,1.5591458203383626
1.0,0.16499999999999987,1.5644736812440247,1.5644736812440247,1.5644736812440247
1.0,0.16699999999999987,1.5749862339839207,1.5749862339839207,1.5749862339839207
1.0,0.16599999999999987,1.5697536455008436,1.5697536455008436,1.5697536455008436
1.0,0.16799999999999987,1.5801719631156206,1.5801719631156206,1.5801719631156206
1.0,0.16899999999999987,1.5853113448427927,1.5853113448427927,1.5853113448427927
1.0,0.16999999999999987,1.5904048866171845,1.5904048866171845,1.5904048866171845
1.0,0.17099999999999987,1.5954530913788343,1.5954530913788343,1.5954530913788343
1.0,0.17199999999999988,1.600456457542219,1.600456457542219,1.600456457542219
1.0,0.17299999999999988,1.6054154789849138,1.6054154789849138,1.6054154789849138
1.0,0.17399999999999985,1.610330645038546,1.610330645038546,1.610330645038546
1.0,0.17499999999999985,1.615202440481864,1.615202440481864,1.615202440481864
1.0,0.17599999999999985,1.6200313455357025,1.6200313455357025,1.6200313455357025
1.0,0.17699999999999985,1.6248178358597245,1.6248178358597245,1.6248178358597245
1.0,0.17799999999999985,1.6295623825507766,1.6295623825507766,1.6295623825507766
1.0,0.17899999999999985,1.6342654521427606,1.6342654521427606,1.6342654521427606
1.0,0.17999999999999985,1.6389275066080056,1.6389275066080056,1.6389275066080056
1.0,0.18099999999999986,1.6435490033599867,1.6435490033599867,1.6435490033599867
1.0,0.18199999999999986,1.6481303952575204,1.6481303952575204,1.6481303952575204
1.0,0.18299999999999986,1.6526721306103451,1.6526721306103451,1.6526721306103451
1.0,0.18399999999999986,1.6571746531861458,1.6571746531861458,1.6571746531861458
1.0,0.18499999999999986,1.661638402219109,1.661638402219109,1.661638402219109
1.0,0.18599999999999986,1.6660638124200038,1.6660638124200038,1.6660638124200038
1.0,0.18699999999999986,1.6704513139878,1.6704513139878,1.6704513139878
1.0,0.18799999999999986,1.6748013326230038,1.6748013326230038,1.6748013326230038
1.0,0.18899999999999983,1.6802401656215666,1.6802401656215666,1.6802401656215666
1.0,0.18999999999999984,1.690127173739612,1.690127173739612,1.690127173739612
1.0,0.19099999999999984,1.699998256254708,1.699998256254708,1.699998256254708
1.0,0.19199999999999984,1.709853394881697,1.709853394881697,1.709853394881697
1.0,0.19299999999999984,1.71969257469468,1.71969257469468,1.71969257469468
1.0,0.19399999999999984,1.7295157841098898,1.7295157841098898,1.7295157841098898
1.0,0.19499999999999984,1.7393230148716727,1.7393230148716727,1.7393230148716727
1.0,0.19599999999999984,1.7491142620415867,1.7491142620415867,1.7491142620415867
1.0,0.19699999999999984,1.758889523990608,1.758889523990608,1.758889523990608
1.0,0.19799999999999984,1.7686488023944507,1.7686488023944507,1.7686488023944507
1.0,0.19899999999999984,1.7783921022319993,1.7783921022319993,1.7783921022319993
