clock_scale,hit_chance,period,p99,p99_lower,p99_upper
11.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
11.5,0.10967109671096711,0.02,231509.7446815791,217178.97721697603,244884.50025248007
11.5,0.21770217702177022,0.022,6609.130778188454,5851.849563211289,7596.979332213831
11.5,0.5905859058590586,0.025,1.725135492721236,1.725135492721236,1.7661365677636076
11.5,0.9014890148901489,0.028,0.6963021055658642,0.5396837714687294,0.7755798051253951
11.5,0.9766097660976609,0.03,0.5827895487598691,0.5827895487598691,0.5827895487598691
11.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
11.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
11.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
12.0,0.14608146081460816,0.02,86259.69469285692,79479.94747359464,93581.32007909066
12.0,0.31050310503105033,0.022,56.929183062202036,52.91175678562113,65.08741917953847
12.0,0.7301973019730197,0.025,0.9913847012051515,0.9706027230519029,1.0138696271605583
12.0,0.9566395663956639,0.028,0.5396837714687294,0.5396837714687294,0.5396837714687294
12.0,0.992679926799268,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
12.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
12.5,0.1987519875198752,0.02,8187.816252309089,7224.551383626411,9538.990895428646
12.5,0.43441434414344143,0.022,4.465399881332245,4.355870172036437,4.670142084215333
12.5,0.8412884128841288,0.025,0.7225333071946097,0.7225333071946097,0.7225333071946097
12.5,0.984169841698417,0.028,0.5396837714687294,0.5396837714687294,0.5396837714687294
12.5,0.998059980599806,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
12.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
12.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
12.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
13.0,0.12259122591225913,0.018,176035.33517179504,168432.95879759963,195608.13543035171
13.0,0.27244272442724426,0.02,137.16714850545918,124.40322635714178,154.57934889388605
13.0,0.5717857178571786,0.022,1.661241956124043,1.4863567479848236,1.6861968982901652
13.0,0.9164791647916479,0.025,0.4763543447442299,0.4763543447442299,0.4763543447442299
13.0,0.994569945699457,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
13.0,0.999589995899959,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
13.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
13.5,0.15988159881598815,0.018,38126.25757746013,34216.06532012848,41114.84057409412
13.5,0.3749237492374924,0.02,7.357014887269428,6.851881458866638,7.999877074844469
13.5,0.6987869878698787,0.022,1.065937901778555,1.0351079734446136,1.065937901778555
13.5,0.960689606896069,0.025,0.4763543447442299,0.4763543447442299,0.4763543447442299
13.5,0.998579985799858,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
13.5,0.999929999299993,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
13.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
13.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
13.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
14.0,0.2111321113211132,0.018,1389.3264141932264,1193.0453402845264,1580.4043290874274
14.0,0.4967349673496735,0.02,2.1992613721874474,2.1437024576223807,2.239517894117991
14.0,0.8056980569805698,0.022,0.6303358619162812,0.6303358619162812,0.80388414774483
14.0,0.984169841698417,0.025,0.4763543447442299,0.4763543447442299,0.4763543447442299
14.0,0.999679996799968,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
14.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
14.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
14.5,0.28152281522815226,0.018,34.24049435670553,30.765840591571077,38.330307180291925
14.5,0.6200462004620046,0.02,1.1616284553539473,1.1369909667571791,1.1616284553539473
14.5,0.8849388493884939,0.022,0.6303358619162812,0.6230143348229282,0.6303358619162812
14.5,0.993689936899369,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
14.5,0.999929999299993,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
14.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
14.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
14.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
14.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
15.0,0.37491374913749137,0.018,5.223721135376012,4.866357187916864,5.475853187480814
15.0,0.7301973019730197,0.02,0.7666198883389296,0.7666198883389296,0.7666198883389296
15.0,0.93779937799378,0.022,0.41832106064728514,0.41832106064728514,0.41832106064728514
15.0,0.998059980599806,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
15.0,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
15.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
15.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
15.5,0.11734117341173411,0.015,136951.45695361702,122235.01578759898,152615.1264836236
15.5,0.48427484274842747,0.018,1.7903310827857193,1.7673603437685246,1.8908657975865617
15.5,0.8218182181821818,0.02,0.5718317004713038,0.5718317004713038,0.5718317004713038
15.5,0.96909969099691,0.022,0.41832106064728514,0.41832106064728514,0.41832106064728514
15.5,0.999439994399944,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
15.5,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
15.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
15.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
15.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
15.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
16.0,0.14608146081460816,0.015,28014.804884575748,23995.66301287911,30979.2002662918
16.0,0.5961159611596116,0.018,1.0386438408990515,1.0386438408990515,1.145331409328828
16.0,0.8907189071890719,0.02,0.5718317004713038,0.5576676178335425,0.5718317004713038
16.0,0.986489864898649,0.022,0.41832106064728514,0.41832106064728514,0.41832106064728514
16.0,0.999869998699987,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
16.0,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
16.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
16.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
16.5,0.18362183621836217,0.015,1737.5647667990359,1431.3361082669715,2000.2161238376877
16.5,0.6987869878698787,0.018,0.8348556989848808,0.7782893852624011,0.8348556989848808
16.5,0.937809378093781,0.02,0.3764396127228492,0.3764396127228492,0.3764396127228492
16.5,0.993909939099391,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
16.5,0.999959999599996,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
16.5,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
16.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
16.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
16.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
16.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
17.0,0.23174231742317422,0.015,69.2245546711016,61.90923296897337,78.71096155805598
17.0,0.7881678816788168,0.018,0.5668664188549108,0.5091734191557451,0.6502600157084908
17.0,0.966839668396684,0.02,0.3764396127228492,0.3764396127228492,0.3764396127228492
17.0,0.997849978499785,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
17.0,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
17.0,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
17.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
17.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
17.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
17.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
17.5,0.2948929489294893,0.015,8.96402544446224,8.411370313245511,9.797571839028388
17.5,0.8591385913859139,0.018,0.5091734191557451,0.5091734191557451,0.5091734191557451
17.5,0.984169841698417,0.02,0.3764396127228492,0.3764396127228492,0.3764396127228492
17.5,0.99929999299993,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
17.5,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
17.5,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
17.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
17.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
17.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
17.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
18.0,0.3749237492374924,0.015,2.912597670913787,2.729740430766247,3.16084937799689
18.0,0.9118391183911839,0.018,0.33804306885930124,0.33804306885930124,0.33804306885930124
18.0,0.992679926799268,0.02,0.18929152808325378,0.18929152808325378,0.18929152808325378
18.0,0.999809998099981,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
18.0,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
18.0,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
18.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
18.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
18.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
18.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
18.5,0.46590465904659045,0.015,1.4948004594716435,1.4448085296376854,1.555633738466913
18.5,0.9478594785947859,0.018,0.33804306885930124,0.33804306885930124,0.33804306885930124
18.5,0.996769967699677,0.02,0.18929152808325378,0.18929152808325378,0.18929152808325378
18.5,0.999929999299993,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
18.5,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
18.5,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
18.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
18.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
18.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
18.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
19.0,0.5594555945559455,0.015,1.0029881350945642,0.9806553726404609,1.0111519204379196
19.0,0.9712097120971209,0.018,0.33804306885930124,0.33804306885930124,0.33804306885930124
19.0,0.998769987699877,0.02,0.18929152808325378,0.18929152808325378,0.18929152808325378
19.0,0.999989999899999,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
19.0,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
19.0,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
19.0,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
19.0,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
19.0,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
19.0,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
19.5,0.6491664916649167,0.015,0.7141386128756332,0.7141386128756332,0.7547655549973795
19.5,0.985319853198532,0.018,0.33804306885930124,0.33804306885930124,0.33804306885930124
19.5,0.999589995899959,0.02,0.18929152808325378,0.18929152808325378,0.18929152808325378
19.5,1.0,0.022,0.20835755811846146,0.20835755811846146,0.20835755811846146
19.5,1.0,0.025,0.2408133451752138,0.2408133451752138,0.2408133451752138
19.5,1.0,0.028,0.27080590983000075,0.27080590983000075,0.27080590983000075
19.5,1.0,0.03,0.29010233882322056,0.29010233882322056,0.29010233882322056
19.5,1.0,0.04,0.4018982110174514,0.4018982110174514,0.4018982110174514
19.5,1.0,0.05,0.507746108472463,0.507746108472463,0.507746108472463
19.5,1.0,0.06,0.6389773823408101,0.6389773823408101,0.6389773823408101
